joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.637537,0.039924,0.256316	1.637983,0.037256,0.155989	0.000000,0.000000,0.000000	1.636102,0.035178,0.087242	1.630942,0.029476,-0.101425	1.600635,0.023115,-0.263024	1.634550,-0.092113,0.097086	1.637900,-0.320169,0.109041	1.617928,-0.555866,0.181126	1.651382,0.165419,0.095815	1.693195,0.388192,0.124087	1.677874,0.628077,0.182141	12
1.637410,0.039567,0.256325	1.637983,0.037256,0.155989	0.000000,0.000000,0.000000	1.636090,0.035064,0.087246	1.630888,0.029040,-0.101694	1.600174,0.023061,-0.262958	1.630888,-0.092219,0.097609	1.638081,-0.320205,0.109277	1.616834,-0.554110,0.181122	1.651351,0.166252,0.097591	1.693407,0.389177,0.124266	1.678106,0.627379,0.182168	12
1.637268,0.039198,0.256333	1.637983,0.037256,0.155989	0.000000,0.000000,0.000000	1.636076,0.034952,0.087249	1.630827,0.028612,-0.101986	1.599686,0.023016,-0.262866	1.628563,-0.092367,0.098128	1.637863,-0.320304,0.109695	1.615374,-0.552604,0.181315	1.651293,0.166861,0.098850	1.693561,0.389862,0.124574	1.678423,0.626611,0.182195	12
1.636905,0.038798,0.255361	1.637982,0.037256,0.155990	0.000000,0.000000,0.000000	1.636037,0.034869,0.087253	1.630671,0.028289,-0.102290	1.599168,0.022987,-0.262779	1.627564,-0.092540,0.098577	1.637281,-0.320468,0.110250	1.613717,-0.551320,0.181791	1.650721,0.167159,0.099320	1.693671,0.390039,0.124982	1.678822,0.625567,0.182190	12
1.636384,0.038494,0.254348	1.637982,0.037256,0.155999	0.000000,0.000000,0.000000	1.635986,0.034817,0.087265	1.630472,0.028080,-0.102601	1.598718,0.023040,-0.262743	1.627615,-0.092859,0.099314	1.636333,-0.320827,0.111020	1.611474,-0.550240,0.182691	1.650307,0.167387,0.099773	1.693762,0.390156,0.125573	1.678975,0.624526,0.182470	12
1.635736,0.038298,0.253715	1.637981,0.037256,0.156091	0.000000,0.000000,0.000000	1.635921,0.034791,0.087359	1.630223,0.027972,-0.102772	1.598225,0.023275,-0.262660	1.627771,-0.093278,0.100507	1.635158,-0.321301,0.112024	1.608955,-0.550817,0.184442	1.649544,0.167750,0.100699	1.693886,0.390350,0.126453	1.678907,0.625156,0.183461	12
1.635080,0.038161,0.253625	1.637980,0.037256,0.156256	0.000000,0.000000,0.000000	1.635846,0.034782,0.087527	1.629938,0.027934,-0.102764	1.597738,0.023634,-0.262550	1.627904,-0.093812,0.102257	1.633907,-0.321892,0.113419	1.606317,-0.552205,0.186646	1.648642,0.168222,0.102136	1.694083,0.390631,0.127641	1.678657,0.626474,0.185136	12
1.634342,0.038061,0.253903	1.637977,0.037255,0.156455	0.000000,0.000000,0.000000	1.635772,0.034786,0.087727	1.629665,0.027947,-0.102642	1.597345,0.024042,-0.262442	1.627983,-0.094396,0.104415	1.632567,-0.322529,0.115178	1.603690,-0.553750,0.189346	1.647716,0.168840,0.104208	1.694348,0.391044,0.129347	1.678289,0.628023,0.187480	12
1.633540,0.037974,0.254363	1.637971,0.037255,0.156667	0.000000,0.000000,0.000000	1.635701,0.034797,0.087941	1.629411,0.027988,-0.102458	1.597024,0.024452,-0.262317	1.628039,-0.094674,0.105939	1.631257,-0.322793,0.117478	1.600649,-0.554869,0.192173	1.646867,0.169364,0.106232	1.694591,0.391256,0.132093	1.677875,0.629359,0.190413	12
