joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.599832,0.009294,0.362943	1.591386,0.003695,0.263097	0.000000,0.000000,0.000000	1.590633,0.003270,0.194225	1.588491,0.002062,-0.001672	1.555082,0.003779,-0.159141	1.582255,-0.131721,0.205076	1.476831,-0.256343,0.365213	1.400030,-0.118322,0.559638	1.598031,0.141030,0.209399	1.464393,0.259153,0.352548	1.400079,0.131583,0.558365	12
1.599728,0.009231,0.362078	1.591892,0.004561,0.262112	0.000000,0.000000,0.000000	1.590994,0.003917,0.193243	1.588449,0.002095,-0.001947	1.554872,0.003787,-0.159199	1.582517,-0.131281,0.206092	1.477409,-0.257054,0.365534	1.399826,-0.117996,0.558906	1.598059,0.141822,0.209198	1.464365,0.259384,0.352748	1.400139,0.131068,0.558110	12
1.599673,0.009146,0.361827	1.592371,0.005130,0.261772	0.000000,0.000000,0.000000	1.591331,0.004344,0.192907	1.588397,0.002128,-0.001230	1.554715,0.003793,-0.158590	1.582770,-0.130764,0.207014	1.477830,-0.257331,0.365939	1.399345,-0.118339,0.558998	1.598065,0.142174,0.209410	1.464328,0.259747,0.352897	1.400270,0.130484,0.557703	12
1.599653,0.009067,0.361802	1.592706,0.005529,0.261689	0.000000,0.000000,0.000000	1.591563,0.004639,0.192826	1.588361,0.002144,-0.000070	1.554619,0.003797,-0.157728	1.583000,-0.130124,0.207494	1.478389,-0.257453,0.366027	1.398977,-0.118666,0.558856	1.598059,0.142221,0.209564	1.464525,0.260273,0.352831	1.400346,0.130069,0.556993	12
1.599648,0.009016,0.361912	1.592950,0.005751,0.261760	0.000000,0.000000,0.000000	1.591732,0.004802,0.192900	1.588343,0.002161,0.001251	1.554611,0.003797,-0.156771	1.583244,-0.129500,0.207674	1.478745,-0.257347,0.365865	1.398820,-0.118928,0.558747	1.598047,0.142059,0.209757	1.464768,0.261012,0.352504	1.400533,0.129808,0.556002	12
1.599645,0.008983,0.362072	1.593154,0.005900,0.261892	0.000000,0.000000,0.000000	1.591876,0.004917,0.193033	1.588338,0.002194,0.002514	1.554715,0.003790,-0.155915	1.583476,-0.128871,0.207643	1.479039,-0.257133,0.365537	1.398775,-0.119131,0.558578	1.598033,0.141825,0.209940	1.465000,0.261640,0.352189	1.400673,0.129706,0.555184	12
1.599647,0.008964,0.362202	1.593269,0.005977,0.262006	0.000000,0.000000,0.000000	1.591957,0.004982,0.193148	1.588343,0.002240,0.003589	1.554868,0.003780,-0.155262	1.583534,-0.128282,0.207447	1.479319,-0.256910,0.365190	1.398683,-0.119187,0.558276	1.598020,0.141551,0.210105	1.465252,0.262204,0.351892	1.400735,0.129943,0.554614	12
1.599650,0.008951,0.362287	1.593339,0.006021,0.262080	0.000000,0.000000,0.000000	1.592006,0.005025,0.193223	1.588352,0.002291,0.004454	1.555018,0.003771,-0.154813	1.583573,-0.127756,0.207190	1.479573,-0.256657,0.364851	1.398556,-0.119095,0.557891	1.598008,0.141266,0.210199	1.465547,0.262731,0.351579	1.400761,0.130410,0.554176	12
1.599655,0.008941,0.362338	1.593403,0.006064,0.262122	0.000000,0.000000,0.000000	1.592061,0.005071,0.193264	1.588389,0.002352,0.004781	1.555227,0.003759,-0.154641	1.583611,-0.127253,0.206859	1.479792,-0.256432,0.364412	1.398555,-0.118986,0.557443	1.597996,0.140955,0.210094	1.465946,0.263187,0.351199	1.400828,0.130746,0.553611	12
