joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.766528,0.044633,0.253849	1.760229,0.044435,0.154494	0.000000,0.000000,0.000000	1.737128,0.042601,0.086704	1.669716,0.037252,-0.111130	1.580141,0.035462,-0.255836	1.772027,-0.100032,0.128040	1.808757,-0.204511,0.338517	1.833608,0.007414,0.478708	1.765851,0.188711,0.125131	1.798563,0.302412,0.331454	1.850006,0.106037,0.486271	12
1.766454,0.044626,0.253355	1.760748,0.044299,0.154725	0.000000,0.000000,0.000000	1.737453,0.042496,0.087001	1.669534,0.037239,-0.110462	1.581200,0.035481,-0.254557	1.771604,-0.099920,0.127196	1.808661,-0.203290,0.338164	1.833602,0.008527,0.480469	1.765726,0.188275,0.124362	1.798672,0.301173,0.331087	1.850010,0.105067,0.488083	12
1.766385,0.044617,0.252757	1.760950,0.044163,0.154783	0.000000,0.000000,0.000000	1.737549,0.042392,0.087097	1.669419,0.037235,-0.109972	1.582544,0.035508,-0.252734	1.771075,-0.099814,0.126281	1.808665,-0.202820,0.337332	1.833481,0.009149,0.480927	1.765609,0.187865,0.123590	1.799093,0.300458,0.330393	1.850085,0.104532,0.489079	12
1.766332,0.044605,0.252217	1.760996,0.044029,0.154770	0.000000,0.000000,0.000000	1.737550,0.042291,0.087099	1.669403,0.037240,-0.109584	1.583946,0.035537,-0.250992	1.770535,-0.099697,0.125292	1.808721,-0.202807,0.336183	1.833287,0.009097,0.481085	1.765513,0.187462,0.122765	1.799775,0.300038,0.329445	1.850028,0.104331,0.489693	12
1.766302,0.044594,0.251783	1.760984,0.043870,0.154736	0.000000,0.000000,0.000000	1.737524,0.042174,0.087070	1.669457,0.037252,-0.109256	1.585266,0.035563,-0.249606	1.770046,-0.099614,0.124358	1.808790,-0.203003,0.335006	1.833239,0.008815,0.481243	1.765517,0.187142,0.122399	1.800604,0.299921,0.328827	1.849869,0.103638,0.489756	12
1.766298,0.044581,0.251450	1.760960,0.043692,0.154703	0.000000,0.000000,0.000000	1.737499,0.042043,0.087037	1.669541,0.037265,-0.108961	1.586395,0.035586,-0.248606	1.769631,-0.099560,0.123507	1.808735,-0.202923,0.334098	1.833434,0.008903,0.481791	1.765567,0.186858,0.122267	1.801821,0.300156,0.328202	1.849622,0.102558,0.489332	12
1.766327,0.044566,0.251198	1.760942,0.043507,0.154676	0.000000,0.000000,0.000000	1.737481,0.041906,0.087010	1.669633,0.037278,-0.108681	1.587319,0.035605,-0.247950	1.769630,-0.099516,0.122787	1.808652,-0.202930,0.333364	1.833735,0.009097,0.482486	1.765644,0.186594,0.122245	1.803309,0.300813,0.327410	1.849474,0.102004,0.489161	12
1.766373,0.044552,0.251008	1.760932,0.043324,0.154656	0.000000,0.000000,0.000000	1.737473,0.041772,0.086989	1.669730,0.037291,-0.108411	1.588067,0.035620,-0.247571	1.769869,-0.099459,0.122081	1.808548,-0.202965,0.332672	1.834105,0.009186,0.483445	1.765734,0.186347,0.122267	1.805102,0.301774,0.326429	1.849357,0.101925,0.489197	12
1.766735,0.044535,0.250847	1.760932,0.043137,0.154641	0.000000,0.000000,0.000000	1.737473,0.041635,0.086975	1.669826,0.037303,-0.108149	1.588681,0.035632,-0.247414	1.770229,-0.099520,0.121953	1.808561,-0.203231,0.332504	1.834514,0.009424,0.484470	1.765826,0.186092,0.122306	1.807020,0.302805,0.325370	1.849368,0.102043,0.489347	12
