joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.184703,-0.049487,0.090383	1.181536,-0.060205,-0.005276	0.000000,0.000000,0.000000	1.191450,-0.070020,-0.069390	1.221054,-0.099329,-0.260839	1.136021,-0.096825,-0.383261	1.142110,-0.194436,-0.067809	0.961500,-0.273909,0.033114	0.987751,-0.116804,0.210710	1.230965,0.062834,-0.082131	1.184718,0.228471,0.057885	1.186248,0.018405,0.171108	12
1.176560,-0.047863,0.091565	1.171839,-0.060206,-0.004690	0.000000,0.000000,0.000000	1.181033,-0.070020,-0.068901	1.208486,-0.099324,-0.260636	1.121949,-0.096679,-0.383733	1.125966,-0.192871,-0.066546	0.945352,-0.269544,0.035383	0.976847,-0.115234,0.214494	1.219199,0.063510,-0.082215	1.177824,0.229168,0.058351	1.176030,0.019446,0.172110	12
1.168253,-0.045487,0.092659	1.161575,-0.060204,-0.004104	0.000000,0.000000,0.000000	1.169932,-0.070003,-0.068414	1.194886,-0.099260,-0.260444	1.107765,-0.096521,-0.384970	1.113293,-0.192543,-0.065896	0.932300,-0.266178,0.036227	0.963817,-0.114534,0.217589	1.212384,0.062664,-0.081426	1.170364,0.228707,0.057446	1.164418,0.020773,0.174123	12
1.157990,-0.041797,0.093707	1.151233,-0.060202,-0.003419	0.000000,0.000000,0.000000	1.158490,-0.069977,-0.067840	1.180161,-0.099164,-0.260202	1.094208,-0.096359,-0.387130	1.099201,-0.191662,-0.065080	0.919079,-0.264871,0.037590	0.954037,-0.114574,0.219349	1.203560,0.062367,-0.081043	1.162459,0.228653,0.056818	1.151656,0.022346,0.175827	12
1.147289,-0.037460,0.094431	1.140460,-0.060198,-0.002715	0.000000,0.000000,0.000000	1.146664,-0.069937,-0.067222	1.165189,-0.099019,-0.259840	1.080596,-0.096263,-0.388967	1.086896,-0.191387,-0.064591	0.906797,-0.262897,0.038118	0.951334,-0.116218,0.220419	1.191923,0.062716,-0.081097	1.154439,0.229140,0.056708	1.137825,0.023729,0.176384	12
1.137254,-0.034064,0.095061	1.129351,-0.060189,-0.002016	0.000000,0.000000,0.000000	1.134991,-0.069881,-0.066549	1.151833,-0.098821,-0.259237	1.068191,-0.096308,-0.389975	1.078038,-0.192412,-0.064159	0.896991,-0.260874,0.037872	0.947386,-0.117024,0.220831	1.180950,0.062638,-0.080949	1.144866,0.229266,0.056220	1.127830,0.024740,0.177168	12
1.127110,-0.031802,0.095784	1.118041,-0.060176,-0.001254	0.000000,0.000000,0.000000	1.123753,-0.069818,-0.065745	1.140808,-0.098607,-0.258303	1.057183,-0.096407,-0.389786	1.067748,-0.193358,-0.062314	0.885994,-0.259606,0.039008	0.939057,-0.113417,0.219211	1.168505,0.062721,-0.080923	1.135240,0.229659,0.055889	1.118679,0.025381,0.177040	12
1.119011,-0.030402,0.096587	1.106197,-0.058699,-0.000458	0.000000,0.000000,0.000000	1.112566,-0.068736,-0.064771	1.131585,-0.098701,-0.256798	1.047675,-0.096131,-0.388608	1.058600,-0.192920,-0.061140	0.876801,-0.257948,0.040511	0.919654,-0.107844,0.219777	1.159501,0.062676,-0.080358	1.125267,0.230150,0.055251	1.112873,0.026229,0.177077	12
1.111138,-0.029440,0.097428	1.094500,-0.055534,0.000297	0.000000,0.000000,0.000000	1.101865,-0.066452,-0.063700	1.123856,-0.099044,-0.254787	1.038754,-0.095643,-0.386158	1.047449,-0.190344,-0.059515	0.866525,-0.256887,0.041752	0.899964,-0.105726,0.221882	1.148710,0.064516,-0.080995	1.115351,0.231127,0.055175	1.105050,0.027285,0.176955	12
1.101925,-0.028868,0.098159	1.083848,-0.051766,0.000743	0.000000,0.000000,0.000000	1.091638,-0.063743,-0.062953	1.114897,-0.099499,-0.253144	1.029001,-0.095001,-0.384196	1.035741,-0.186603,-0.057999	0.855845,-0.255718,0.042104	0.878153,-0.105729,0.224605	1.139487,0.066649,-0.081873	1.106892,0.232182,0.054869	1.089976,0.029344,0.176964	12
1.092129,-0.028647,0.098504	1.073279,-0.048297,0.000979	0.000000,0.000000,0.000000	1.081468,-0.061228,-0.062414	1.105920,-0.099837,-0.251706	1.020177,-0.093776,-0.382921	1.026263,-0.183867,-0.056813	0.845728,-0.253870,0.041167	0.856190,-0.106604,0.226597	1.132499,0.067855,-0.082206	1.097950,0.233093,0.054169	1.078415,0.031956,0.178260	12
