joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.775848,0.041394,0.293684	1.753716,0.040714,0.192040	0.000000,0.000000,0.000000	1.742805,0.040575,0.121577	1.711872,0.040181,-0.078192	1.666400,0.040261,-0.228419	1.743971,-0.091172,0.120721	1.671271,-0.119838,-0.097184	1.443526,-0.021226,-0.189178	1.737997,0.171900,0.120496	1.667740,0.195948,-0.098764	1.398813,0.072692,-0.185885	12
1.775828,0.041394,0.293682	1.753707,0.040714,0.192041	0.000000,0.000000,0.000000	1.742865,0.040575,0.121567	1.712131,0.040181,-0.078216	1.666432,0.040249,-0.228469	1.743964,-0.091291,0.120642	1.671548,-0.119852,-0.097283	1.442705,-0.020092,-0.190078	1.738053,0.172067,0.120491	1.667802,0.195943,-0.098703	1.398216,0.066003,-0.186463	12
1.775806,0.041394,0.293683	1.753702,0.040714,0.192040	0.000000,0.000000,0.000000	1.742965,0.040575,0.121551	1.712533,0.040181,-0.078246	1.666481,0.040234,-0.228506	1.743898,-0.091419,0.120555	1.671867,-0.119874,-0.097408	1.443040,-0.019868,-0.190175	1.738108,0.172231,0.120446	1.667866,0.195942,-0.098665	1.402213,0.061033,-0.185649	12
1.775783,0.041394,0.293685	1.753700,0.040714,0.192040	0.000000,0.000000,0.000000	1.743114,0.040575,0.121528	1.713119,0.040181,-0.078282	1.666554,0.040219,-0.228526	1.743804,-0.091556,0.120462	1.672201,-0.119908,-0.097530	1.443917,-0.020143,-0.189800	1.738163,0.172398,0.120382	1.668005,0.195961,-0.098648	1.400905,0.067165,-0.186020	12
1.775759,0.041394,0.293688	1.753700,0.040714,0.192041	0.000000,0.000000,0.000000	1.743292,0.040575,0.121501	1.713813,0.040180,-0.078313	1.666642,0.040196,-0.228542	1.743704,-0.091689,0.120371	1.672576,-0.119950,-0.097640	1.445020,-0.020669,-0.189321	1.738222,0.172562,0.120320	1.668194,0.195986,-0.098619	1.399092,0.074329,-0.186592	12
1.775701,0.041394,0.293700	1.753700,0.040714,0.192041	0.000000,0.000000,0.000000	1.743487,0.040575,0.121473	1.714568,0.040181,-0.078354	1.666823,0.040171,-0.228667	1.743596,-0.091811,0.120285	1.672961,-0.120014,-0.097714	1.446087,-0.021312,-0.188792	1.738284,0.172702,0.120239	1.668473,0.196020,-0.098602	1.401191,0.071979,-0.185934	12
1.775446,0.041394,0.293753	1.753700,0.040714,0.192040	0.000000,0.000000,0.000000	1.743685,0.040575,0.121444	1.715331,0.040181,-0.078430	1.667072,0.040146,-0.228971	1.743485,-0.091921,0.120204	1.673072,-0.120066,-0.097650	1.446875,-0.021612,-0.188118	1.738349,0.172813,0.120130	1.668861,0.196074,-0.098595	1.403156,0.070037,-0.185500	12
1.774816,0.041395,0.293883	1.753700,0.040714,0.192040	0.000000,0.000000,0.000000	1.743886,0.040575,0.121416	1.716100,0.040181,-0.078548	1.667330,0.040118,-0.229443	1.743369,-0.092018,0.120130	1.673046,-0.120119,-0.097492	1.447623,-0.021517,-0.187622	1.738406,0.172872,0.119956	1.669308,0.196136,-0.098627	1.404982,0.068179,-0.185159	12
1.773284,0.041397,0.294181	1.753701,0.040715,0.192040	0.000000,0.000000,0.000000	1.744088,0.040576,0.121388	1.716864,0.040182,-0.078702	1.667500,0.040086,-0.229973	1.743249,-0.092104,0.120061	1.672975,-0.120175,-0.097285	1.448456,-0.021299,-0.187694	1.738455,0.172877,0.119711	1.669723,0.196211,-0.098686	1.407295,0.064953,-0.184832	12
1.770200,0.041401,0.294698	1.753701,0.040715,0.192040	0.000000,0.000000,0.000000	1.744294,0.040576,0.121360	1.717639,0.040182,-0.078914	1.667616,0.040052,-0.230510	1.743131,-0.092180,0.119998	1.673002,-0.120170,-0.097075	1.449083,-0.021234,-0.187608	1.738510,0.172860,0.119448	1.670323,0.196301,-0.098780	1.407615,0.066428,-0.184602	12
1.765979,0.041414,0.296370	1.753700,0.040717,0.192040	0.000000,0.000000,0.000000	1.744502,0.040578,0.121333	1.718415,0.040183,-0.079188	1.667708,0.040020,-0.231045	1.743007,-0.092244,0.119937	1.673093,-0.120130,-0.096844	1.449559,-0.021275,-0.187409	1.738565,0.172839,0.119194	1.671181,0.196482,-0.098887	1.408288,0.067778,-0.184323	12
1.761393,0.041430,0.298254	1.753699,0.040720,0.192040	0.000000,0.000000,0.000000	1.744706,0.040580,0.121306	1.719173,0.040184,-0.079519	1.667798,0.039982,-0.231585	1.742886,-0.092299,0.119880	1.673111,-0.120146,-0.096570	1.449805,-0.021463,-0.187099	1.738616,0.172799,0.118925	1.671619,0.196676,-0.098872	1.408391,0.068671,-0.184773	12
1.757703,0.041444,0.299899	1.753697,0.040724,0.192040	0.000000,0.000000,0.000000	1.744903,0.040584,0.121281	1.719905,0.040184,-0.079857	1.667826,0.039944,-0.232054	1.742760,-0.092346,0.119826	1.673108,-0.120200,-0.096287	1.449933,-0.021679,-0.186697	1.738667,0.172757,0.118668	1.671863,0.197003,-0.098776	1.408098,0.070716,-0.185193	12
1.755418,0.041457,0.301210	1.753690,0.040730,0.192040	0.000000,0.000000,0.000000	1.745080,0.040588,0.121258	1.720578,0.040184,-0.080175	1.667820,0.039902,-0.232447	1.742630,-0.092386,0.119778	1.673148,-0.120210,-0.096016	1.450134,-0.021837,-0.186495	1.738716,0.172714,0.118419	1.671985,0.197407,-0.098620	1.407085,0.074485,-0.186047	12
1.754250,0.041468,0.302221	1.753680,0.040736,0.192040	0.000000,0.000000,0.000000	1.745281,0.040593,0.121233	1.721359,0.040185,-0.080458	1.667840,0.039856,-0.232745	1.742501,-0.092421,0.119735	1.673206,-0.120190,-0.095741	1.450267,-0.022042,-0.186262	1.738768,0.172675,0.118191	1.672071,0.197836,-0.098422	1.405705,0.079631,-0.187501	12
1.753789,0.041477,0.302993	1.753667,0.040743,0.192040	0.000000,0.000000,0.000000	1.745505,0.040598,0.121205	1.722239,0.040185,-0.080688	1.668229,0.039791,-0.233052	1.742383,-0.092453,0.119696	1.673255,-0.120134,-0.095449	1.450333,-0.022272,-0.186015	1.738827,0.172633,0.117967	1.672214,0.198255,-0.098224	1.405946,0.081384,-0.188886	12
1.753688,0.041485,0.303586	1.753654,0.040749,0.192040	0.000000,0.000000,0.000000	1.745736,0.040603,0.121178	1.723158,0.040185,-0.080861	1.668941,0.039720,-0.233356	1.742247,-0.092475,0.119652	1.673308,-0.120039,-0.095167	1.450371,-0.022485,-0.185780	1.738888,0.172590,0.117751	1.672394,0.198673,-0.098023	1.406205,0.082222,-0.189144	12
1.753728,0.041493,0.304044	1.753641,0.040756,0.192040	0.000000,0.000000,0.000000	1.745963,0.040608,0.121151	1.724068,0.040185,-0.080981	1.669793,0.039642,-0.233616	1.742109,-0.092490,0.119605	1.673334,-0.119920,-0.094891	1.450325,-0.022653,-0.185436	1.738953,0.172537,0.117525	1.672647,0.199011,-0.097867	1.405409,0.085051,-0.188854	12
1.753874,0.041499,0.304402	1.753629,0.040763,0.192040	0.000000,0.000000,0.000000	1.746165,0.040613,0.121128	1.724884,0.040185,-0.081052	1.670695,0.039557,-0.233836	1.741977,-0.092501,0.119557	1.673352,-0.119832,-0.094613	1.450205,-0.022965,-0.185087	1.739026,0.172473,0.117286	1.672994,0.198982,-0.097801	1.405018,0.086234,-0.188239	12
1.754709,0.041515,0.304679	1.753616,0.040771,0.192040	0.000000,0.000000,0.000000	1.746284,0.040619,0.121114	1.725384,0.040186,-0.081073	1.671503,0.039476,-0.234030	1.741845,-0.092505,0.119506	1.673364,-0.119754,-0.094324	1.450256,-0.023074,-0.184970	1.739105,0.172399,0.117035	1.673552,0.199109,-0.097779	1.404893,0.087532,-0.186824	12
1.756115,0.041533,0.304884	1.753604,0.040779,0.192040	0.000000,0.000000,0.000000	1.746344,0.040625,0.121107	1.725652,0.040186,-0.081065	1.672258,0.039360,-0.234201	1.741720,-0.092506,0.119454	1.673406,-0.119669,-0.094021	1.450481,-0.022989,-0.185014	1.739241,0.172319,0.116769	1.674390,0.199315,-0.097803	1.405422,0.088136,-0.185647	12
